layer,ranking,movie_id,movie_name,cluster_name,character_score,release_score,rating_score,total_score
3,21,915885431,We're Back! A Dinosaur's Story,children,0.000000,0.000000,3.050000,3.0500000000000003
3,22,915282854,All Dogs Go to Heaven 2,children,0.000000,0.000000,2.750000,2.75
3,23,915325820,Jetsons: The Movie,children,0.000000,0.000000,2.750000,2.75
3,24,914373146,Doug's 1st Movie,children,0.000000,0.000000,2.500000,2.5
3,0,906668270,The Amazing Spider-Man 2,Fantasy,0.000000,2.000000,3.300000,5.300000000000001
3,1,1064822834,Spider-Man 2,Fantasy,0.000000,1.000000,3.650000,4.65
3,2,4143100030,Spider-Man,Fantasy,0.000000,1.000000,3.650000,4.65
3,3,915717140,Spider-Man 3,Fantasy,0.000000,1.000000,3.100000,4.1
3,0,908029927,Sky High,human,2.000000,1.000000,3.100000,6.1
3,1,916674873,Superman,human,2.000000,0.000000,3.650000,5.65
3,2,914104982,Rainbow Brite and the Star Stealer,human,2.000000,0.000000,3.450000,5.45
3,3,915565237,Teenage Mutant Ninja Turtles,human,2.000000,0.000000,3.350000,5.35
3,0,5788135152,Batman Ninja,animated,0.000000,5.000000,2.850000,7.85
3,0,1064822848,The Incredibles,human,2.000000,1.000000,4.000000,7.0
3,1,1643935809,Megamind,human,2.000000,1.000000,3.650000,6.65
3,2,904696351,Teen Titans: Trouble in Tokyo,human,2.000000,1.000000,3.600000,6.6
3,3,916458940,Monsters vs. Aliens,human,2.000000,1.000000,3.250000,6.25
3,4,906201778,Teenage Mutant Ninja Turtles,human,2.000000,1.000000,3.150000,6.15
3,5,916196624,Batman: Mask of the Phantasm,human,2.000000,0.000000,3.950000,5.95
3,0,915073926,Harry Potter and the Deathly Hallows: Part 2,adaptation,0.000000,2.000000,4.050000,6.05
3,1,915541463,Harry Potter and the Order of the Phoenix,adaptation,0.000000,1.000000,3.750000,4.75
3,0,1065118693,The BFG,human,2.000000,3.000000,3.200000,8.2
3,1,1499453833,Molly Moon and the Incredible Book of Hypnotism,human,2.000000,3.000000,2.700000,7.7
3,2,905534329,The Good Witch's Destiny,human,2.000000,2.000000,3.600000,7.6
3,3,1644691456,The Good Witch's Wonder,human,2.000000,2.000000,3.600000,7.6
3,4,1064923514,Oz the Great and Powerful,human,2.000000,2.000000,3.150000,7.15
3,5,907994469,Night at the Museum: Secret of the Tomb,human,2.000000,2.000000,3.100000,7.1
3,6,907085958,Into the Woods,human,2.000000,2.000000,3.000000,7.0
3,7,913590117,Harry Potter and the Prisoner of Azkaban,human,2.000000,1.000000,3.950000,6.95
3,8,916660550,Harry Potter and the Sorcerer's Stone,human,2.000000,1.000000,3.800000,6.800000000000001
3,9,916040032,Tuck Everlasting,human,2.000000,1.000000,3.350000,6.35
3,10,905472988,Skellig,human,2.000000,1.000000,3.300000,6.300000000000001
3,11,1064820863,Alice in Wonderland,human,2.000000,1.000000,3.250000,6.25
3,12,913870176,Wizards of Waverly Place: The Movie,human,2.000000,1.000000,3.200000,6.2
3,13,914921006,Night at the Museum,human,2.000000,1.000000,3.200000,6.2
3,14,907567275,The Luck of the Irish,human,2.000000,1.000000,3.150000,6.15
3,15,914443993,Nanny McPhee Returns,human,2.000000,1.000000,3.050000,6.050000000000001
3,16,915336780,Bedtime Stories,human,2.000000,1.000000,3.050000,6.050000000000001
3,17,916271749,Inkheart,human,2.000000,1.000000,3.050000,6.050000000000001
3,18,915650491,Arthur and the Invisibles,human,2.000000,1.000000,3.000000,6.0
3,19,4691995289,The Wizard of Oz,human,2.000000,0.000000,4.000000,6.0
3,20,916283772,Percy Jackson & the Olympians: The Lightning Thief,human,2.000000,1.000000,2.950000,5.95
3,21,903795139,Night at the Museum: Battle of the Smithsonian,human,2.000000,1.000000,2.950000,5.95
3,22,906597350,Return to Halloweentown,human,2.000000,1.000000,2.900000,5.9
3,23,914312490,Don't Look Under the Bed,human,2.000000,0.000000,3.500000,5.5
3,24,1065198161,Return to Oz,human,2.000000,0.000000,3.400000,5.4
3,25,915650787,Pufnstuf,human,2.000000,0.000000,3.350000,5.35
3,26,914354998,Legend,human,2.000000,0.000000,3.250000,5.25
3,27,907522173,"Honey, I Shrunk the Kids",human,2.000000,0.000000,3.150000,5.15
3,28,916205210,The Devil and Max Devlin,human,2.000000,0.000000,2.500000,4.5
3,0,1355188928,Kubo and the Two Strings,human,2.000000,3.000000,3.900000,8.9
3,1,905187611,Trolls,human,2.000000,3.000000,3.250000,8.25
3,2,1640811946,Strange Magic,human,2.000000,3.000000,2.900000,7.9
3,3,908300243,Rise of the Guardians,human,2.000000,2.000000,3.650000,7.65
3,4,905535332,The Boxtrolls,human,2.000000,2.000000,3.400000,7.4
3,5,1065175642,Epic,human,2.000000,2.000000,3.350000,7.35
3,6,4699770126,Shrek,human,2.000000,1.000000,3.950000,6.95
3,7,906135196,Jungle Master,human,2.000000,2.000000,2.950000,6.95
3,8,1064782137,Coraline,human,2.000000,1.000000,3.850000,6.85
3,9,908217216,Legends of Oz: Dorothy's Return,human,2.000000,2.000000,2.750000,6.75
3,10,915141700,Shrek 2,human,2.000000,1.000000,3.600000,6.6
3,11,916635539,Meet the Robinsons,human,2.000000,1.000000,3.450000,6.45
3,12,915205501,Sinbad: Legend of the Seven Seas,human,2.000000,1.000000,3.350000,6.35
3,13,915014330,Shrek Forever After,human,2.000000,1.000000,3.150000,6.15
3,14,908347732,Aladdin,human,2.000000,0.000000,4.000000,6.0
3,15,906534162,Shrek the Third,human,2.000000,1.000000,3.000000,6.0
3,16,914708624,Mary Poppins,human,2.000000,0.000000,3.900000,5.9
3,17,914193854,Marco Polo: Return to Xanadu,human,2.000000,1.000000,2.850000,5.85
3,18,916061935,Snow White and the Seven Dwarfs,human,2.000000,0.000000,3.800000,5.800000000000001
3,19,915897129,The Last Unicorn,human,2.000000,0.000000,3.750000,5.75
3,20,1064817058,Alice in Wonderland,human,2.000000,0.000000,3.700000,5.7
3,21,1065181184,Hercules,human,2.000000,0.000000,3.650000,5.65
3,22,913623778,The Emperor's New Groove,human,2.000000,0.000000,3.650000,5.65
3,23,914699736,The Sword in the Stone,human,2.000000,0.000000,3.600000,5.6
3,24,1640182077,Bedknobs and Broomsticks,human,2.000000,0.000000,3.550000,5.550000000000001
